1659446720466,0
1659446720481,0
1659446720491,0
1659446720512,0
1659446720537,0
1659446720548,0
1659446720565,0
1659446720577,0
1659446720595,0
1659446720612,0
1659446720629,0
1659446720644,0
1659446720661,0
1659446720693,0
1659446720713,0
1659446720728,0
1659446720746,0
1659446720762,0
1659446720779,0
1659446720795,0
1659446720828,0
1659446720845,0
1659446720862,0
1659446720874,0
1659446720891,0
1659446720907,0
1659446720923,0
1659446720940,0
1659446720957,0
1659446720974,0
1659446720991,0
1659446721007,0
1659446721024,0
1659446721041,0
1659446721057,0
1659446721074,0
1659446721091,0
1659446721108,0
1659446721124,0
1659446721141,0
1659446721158,0
1659446721174,0
1659446721190,0
1659446721208,0
1659446721225,0
1659446721241,0
1659446721258,0
1659446721274,0
1659446721291,0
1659446721307,0
1659446721324,0
1659446721341,0
1659446721357,0
1659446721374,0
1659446721391,0
1659446721407,0
1659446721424,0
1659446721441,0
1659446721457,0
1659446721474,0
1659446721490,0
1659446721507,0
1659446721524,0
1659446721541,0
1659446721557,0
1659446721574,0
1659446721591,0
1659446721607,0
1659446721624,0
1659446721641,0
1659446721657,0
1659446721674,0
1659446721691,0
1659446721707,0
1659446721724,0
1659446721741,0
1659446721757,0
1659446721774,0
1659446721791,0
1659446721807,0
1659446721824,0
1659446721841,0
1659446721858,0
1659446721874,0
1659446721891,0
1659446721907,0
1659446721923,0
1659446721939,0
1659446721956,0
1659446721974,0
1659446721991,0
1659446722008,0
1659446722024,0
1659446722041,0
1659446722057,0
1659446722074,0
1659446722091,0
1659446722107,0
1659446722124,0
1659446722141,0
1659446722157,0
1659446722174,0
1659446722191,0
1659446722207,0
1659446722223,0
1659446722241,0
1659446722257,0
1659446722274,0
1659446722291,0
1659446722307,0
1659446722324,0
1659446722341,0
1659446722357,0
1659446722374,0
1659446722391,0
1659446722407,0
1659446722424,0
1659446722441,0
1659446722457,0
1659446722474,0
1659446722491,0
1659446722507,0
1659446722524,0
1659446722541,0
1659446722557,0
1659446722574,0
1659446722591,0
1659446722607,0
1659446722624,0
1659446722641,0
1659446722657,0
1659446722674,0
1659446722691,0
1659446722707,0
1659446722724,0
1659446722741,0
1659446722757,0
1659446722774,0
1659446722791,0
1659446722807,0
1659446722824,0
1659446722841,0
1659446722857,0
1659446722874,0
1659446722891,0
1659446722907,0
1659446722924,0
1659446722941,0
1659446722957,0
1659446722974,0
1659446722991,0
1659446723008,0
1659446723024,0
1659446723041,0
1659446723057,0
1659446723074,0
1659446723091,0
1659446723107,0
1659446723124,0
1659446723141,0
1659446723157,0
1659446723174,0
1659446723191,0
1659446723207,0
1659446723224,0
1659446723241,0
1659446723257,0
1659446723274,0
1659446723291,0
1659446723307,0
1659446723324,0
1659446723340,0
1659446723357,0
1659446723374,0
1659446723391,0
1659446723407,0
1659446723424,0
1659446723441,0
1659446723457,0
1659446723474,0
1659446723491,0
1659446723507,0
1659446723524,0
1659446723541,0
1659446723557,0
1659446723574,0
1659446723590,0
1659446723606,0
1659446723624,0
1659446723640,0
1659446723657,0
1659446723674,0
1659446723691,0
1659446723707,0
1659446723724,0
1659446723740,0
1659446723758,0
1659446723774,0
1659446723791,0
1659446723807,0
1659446723824,0
